"source_id","lat_dec","long_dec"
"1339561","28.1395","-97.0055"
"1333308","28.1200","-97.1105"
"1344979","28.1172","-97.0530"
"1344365","28.0267","-97.1458"
"1341739","28.1558","-97.1592"
"1336302","28.0614","-97.0411"
"1339064","28.0395","-97.0278"
"1340012","28.0381","-97.0358"
"1340257","28.0331","-97.0803"
"1345420","28.0206","-97.0544"
"1340746","27.8703","-97.0480"
"1329651","27.8356","-97.0414"
"1337328","27.8672","-97.0792"
"1333384","27.8131","-97.2258"
"1339394","27.8456","-97.2353"
"1338731","27.8450","-97.2275"
"1339151","27.8459","-97.2261"
"1344363","27.8339","-97.0611"
"1342319","27.7395","-97.1317"
"1329652","27.9095","-97.1500"
"1333226","27.9103","-97.1333"
"1333382","27.9172","-97.0808"
"1344975","27.9078","-97.1128"
"1373217","27.7723","-97.2528"
"1346964","27.7561","-97.1622"
"1346966","27.7542","-97.1736"
"1378901","27.8236","-97.1953"
"1338448","27.8511","-97.3547"
"1345228","27.8359","-97.3792"
"1385447","27.8397","-97.3769"
"1333380","27.8006","-97.3964"
"1339463","26.4070","-97.2430"
"1375326","26.8445","-97.3678"
"1383785","26.7037","-97.3407"
"1344369","26.5548","-97.4250"
"1329723","26.3517","-97.3828"
"1345245","26.2354","-97.5819"
"1378900","26.1992","-97.6014"
"1372707","26.0306","-97.1575"
"1373874","25.9776","-97.3269"
"1372750","25.9770","-97.3400"
"1375530","26.0734","-97.2086"
"1373368","26.0292","-97.1527"
"1385432","25.9562","-97.1452"
"288884","26.6042","-82.1712"
"288869","26.5592","-82.0998"
"287068","26.5026","-82.0840"
"280017","26.5220","-82.1893"
"292716","26.6617","-82.2126"
"288665","26.6829","-82.2387"
"288677","26.6948","-82.2415"
"279190","26.7051","-82.1670"
"278022","26.7023","-82.1648"
"284955","26.6995","-82.1406"
"279118","26.7123","-82.2576"
"279119","26.7490","-82.2620"
"282963","26.8007","-82.2477"
"289017","26.8313","-82.2806"
"278810","26.8187","-82.2784"
"285453","26.9317","-82.3536"
"297336","26.9184","-82.3568"
"289566","26.9366","-82.3489"
"282217","26.9620","-82.3526"
"292749","27.0998","-82.4543"
"287754","27.1192","-82.4443"
"285395","27.1303","-82.4532"
"289775","27.1111","-82.4509"
"281674","27.1215","-82.4498"
"286231","27.1209","-82.4632"
"278945","27.1466","-82.4760"
"281805","27.1705","-82.4876"
"285811","27.2211","-82.5101"
"290676","27.3877","-82.6055"
"288268","27.1962","-82.4904"
"280474","27.3339","-82.5759"
"290675","27.3364","-82.5307"
"280213","27.3337","-82.5504"
"278868","27.3773","-82.6154"
"279288","27.4123","-82.5793"
"279750","27.3822","-82.6314"
"293899","27.7070","-82.6843"
"286535","27.7034","-82.6782"
"282809","27.7100","-82.6851"
"280159","27.7209","-82.6982"
"283501","27.7484","-82.7034"
"280481","27.7417","-82.6912"
"278990","27.7514","-82.7595"
"285949","27.8003","-82.7637"
"290850","27.8620","-82.7791"
"281086","27.8272","-82.7573"
"292174","27.8559","-82.8434"
"284535","27.8753","-82.8512"
"293394","29.8013","-85.1475"
"290797","29.8205","-85.1732"
"295817","30.0308","-85.3941"
"287779","30.2569","-85.6674"
"286227","30.2455","-85.6483"
"295785","30.2802","-85.6480"
"291442","30.2894","-85.6405"
"286891","30.2621","-85.6460"
"292483","30.3241","-87.3514"
"310333","30.3002","-87.4275"
"125693","30.3216","-87.5333"
"113605","30.4035","-88.2485"
"670772","30.2802","-89.0234"
"2750074","30.3117","-89.2478"
"711184","30.2141","-89.2473"
"559668","30.0507","-89.7754"
"543467","30.0302","-89.9259"
"553505","29.6263","-90.1556"
"540613","29.5813","-90.7173"
"543230","29.6869","-90.9907"
"554639","29.5775","-90.9370"
"554037","29.6074","-90.9782"
"532532","29.6294","-91.0548"
"559878","29.6546","-91.2011"
"560033","29.7541","-91.1418"
"560009","29.7663","-91.1745"
"1628298","29.7322","-91.2270"
"559801","30.2846","-91.6721"
"1627784","29.6827","-91.4698"
"559860","29.7520","-91.6055"
"1627728","29.7542","-91.5870"
"559818","29.8380","-91.5443"
"560403","29.9083","-91.5384"
"1628549","29.7733","-91.7585"
"540279","29.8077","-91.8071"
"540414","29.8877","-91.8135"
"550568","29.6378","-92.2659"
"556325","29.7839","-92.1970"
"559648","29.9550","-92.8442"
"555432","29.9422","-92.8459"
"536571","29.9198","-92.9468"
"537159","29.9108","-92.8999"
"532695","29.9404","-92.8546"
"556187","29.9588","-93.1485"
"559639","30.0791","-93.3368"
"537823","30.0688","-93.3379"
"1384082","29.8385","-93.9871"
"1347811","29.6767","-94.1734"
"1347113","29.4341","-94.7091"
"1372670","29.4366","-94.6902"
"1357842","29.3127","-94.7916"
"1364659","29.0030","-95.3319"
"1353732","28.7611","-95.6563"
"1356668","28.7086","-95.8141"
"1367780","28.8353","-95.6647"
"1361523","28.7444","-95.7672"
"1381133","28.7214","-95.8919"
"1381056","28.3467","-96.3983"
"1377255","28.8619","-96.0291"
"1346842","28.4153","-96.7136"
"1377212","28.2395","-96.7888"
"1374436","26.7970","-97.4594"
"1384215","27.2559","-97.5164"
"1377758","27.0087","-97.4475"
"1374707","26.0592","-97.2025"
"1611188","18.0813","-67.8913"
"1609516","18.0772","-67.9385"
"1609668","18.1197","-67.9088"
"1611801","18.0809","-67.8514"
"1609666","18.1127","-67.9316"
"1611709","18.0661","-67.8649"
"2575416","18.3889","-67.4750"
"1613182","18.3627","-67.2710"
"1611656","18.3122","-67.1913"
"1609486","18.4274","-67.1541"
"1611772","18.4786","-67.1688"
"1611863","18.5113","-67.0205"
"1611736","18.4766","-66.7074"
"1613191","18.4824","-66.7005"
"1612633","18.4799","-66.7038"
"1609525","18.4724","-66.7157"
"1611861","18.4738","-66.1843"
"1612697","18.4663","-66.1057"
"1611175","18.4708","-66.1363"
"1611352","18.4733","-66.1343"
"1611843","18.4627","-66.1402"
"1613356","18.4661","-66.1038"
"1613329","18.4705","-66.1252"
"1611753","18.4713","-66.1243"
"1611783","18.4597","-65.9910"
"1611340","18.4438","-65.9829"
"1611853","18.4091","-65.7749"
"1611451","18.3725","-65.7166"
"1612757","18.2872","-65.8134"
"1612635","18.3119","-65.7932"
"1609671","18.3666","-65.6271"
"1609664","18.3813","-65.6179"
"1611365","18.4005","-65.6116"
"1611628","18.3855","-65.6038"
"1611428","18.3980","-65.5982"
"1611627","18.3969","-65.6043"
"1613037","18.3863","-65.5888"
"1609831","18.3825","-65.5802"
"1609823","18.3775","-65.5699"
"1609817","18.3625","-65.5313"
"1613039","18.3244","-65.3774"
"1610244","18.3177","-65.3682"
"1611370","18.3147","-65.3524"
"1613052","18.3188","-65.3538"
"1992542","18.3111","-65.3474"
"1611795","18.3016","-65.3385"
"1611182","18.3147","-65.2829"
"1611545","18.3230","-65.2904"
"1613384","18.3466","-65.3427"
"1609495","18.3611","-65.3690"
"1611429","18.3586","-65.3615"
"1613163","18.3586","-65.3474"
"1613042","18.3363","-65.2899"
"1613200","18.3355","-65.2913"
"1613369","18.3263","-65.2638"
"1613368","18.3250","-65.2629"
"1609662","18.3041","-65.2446"
"1613043","18.3369","-65.2565"
"1613049","18.3377","-65.2454"
"1613031","18.3475","-65.2368"
"1611181","18.3147","-65.2288"
"1613032","18.3250","-65.2407"
"1612998","18.3313","-65.2663"
"1613363","18.3358","-65.2374"
"1612999","18.3050","-65.2385"
"1613169","18.3036","-65.2552"
"1610285","18.3022","-65.2829"
"1613206","18.2902","-65.2635"
"1613321","18.2777","-65.2643"
"1613320","18.2852","-65.2585"
"1613360","18.2927","-65.2685"
"1613177","18.2772","-65.2863"
"1613166","18.3022","-65.3038"
"1610197","18.3030","-65.3010"
"1613190","18.3022","-65.3107"
"1613204","18.3230","-65.3304"
"1612951","18.2508","-65.3163"
"1611191","18.3486","-65.5679"
"1613333","18.3388","-65.6182"
"1613247","18.3647","-65.5996"
"1612910","18.1230","-65.4163"
"1612924","18.0930","-65.5515"
"1611629","18.1813","-65.6663"
"1612383","18.1480","-65.5496"
"1612955","18.1191","-65.5771"
"2575429","18.1333","-65.5833"
"1612875","18.1625","-65.4963"
"1612874","18.1622","-65.4871"
"1613352","18.1483","-65.4965"
"1613354","18.1525","-65.4704"
"1612908","18.1491","-65.4427"
"1612954","18.1552","-65.3610"
"1612929","18.1586","-65.3668"
"1612934","18.1558","-65.3565"
"1612950","18.1547","-65.3227"
"1612932","18.1341","-65.2685"
"1612905","18.1189","-65.3579"
"1612931","18.1086","-65.3765"
"1612909","18.1072","-65.3840"
"1612952","18.1058","-65.4271"
"1612953","18.1019","-65.4457"
"1613173","18.0939","-65.4788"
"1613351","18.0891","-65.4668"
"1613027","18.0886","-65.4727"
"1612940","18.0805","-65.5329"
"1612956","18.1025","-65.5771"
"1611704","18.3777","-65.6177"
"1611810","18.3594","-65.6254"
"1613342","18.3852","-65.6241"
"2575427","18.3396","-65.6182"
"1612976","18.3313","-65.6163"
"1611689","18.3327","-65.6324"
"1610815","18.3258","-65.6524"
"1611177","18.3127","-65.6096"
"1609822","18.3152","-65.5785"
"1613154","18.2475","-65.6018"
"1613198","18.2286","-65.5954"
"1611803","18.2805","-65.6249"
"1611178","18.2122","-65.6024"
"1609672","18.2111","-65.6110"
"1611737","18.1605","-65.7496"
"1613186","18.1788","-65.6904"
"1609832","18.1563","-65.7341"
"1611693","18.1672","-65.7432"
"1610245","18.1447","-65.7691"
"1992922","18.1147","-65.7816"
"1609810","18.1155","-65.7713"
"1612972","18.1514","-65.7410"
"1611739","18.1880","-65.7129"
"1611101","18.1497","-65.8274"
"1991814","18.0819","-65.7979"
"1611749","18.0480","-65.8246"
"1611815","18.0575","-65.8085"
"1613199","18.0308","-65.8304"
"1611875","18.0130","-65.8352"
"1611867","18.0052","-65.8579"
"1609551","17.9836","-65.8802"
"1613170","17.9564","-66.0829"
"1611804","17.9536","-66.0479"
"1609553","17.9658","-66.0613"
"1609538","17.9364","-66.0429"
"1609535","17.9539","-66.0729"
"1609531","17.9505","-66.0885"
"1611766","17.9477","-66.1235"
"1613194","17.9308","-66.1571"
"1611856","17.9369","-66.2016"
"1609837","17.9350","-66.2927"
"1609826","17.9269","-66.2729"
"1613055","17.9272","-66.2121"
"1609834","17.9164","-66.2396"
"1611699","17.9625","-66.3004"
"1612725","17.9661","-66.4049"
"1611179","17.8947","-66.5199"
"1611189","17.8822","-66.5332"
"1613056","17.9622","-66.5552"
"1613358","17.9739","-66.6332"
"1611718","18.0111","-66.6141"
"1611698","17.9819","-66.6207"
"1613033","17.9572","-66.6349"
"1613036","17.9627","-66.6163"
"1611785","17.9647","-66.6121"
"1612997","17.9647","-66.5996"
"1613332","17.9302","-66.6096"
"2575424","17.9573","-66.6330"
"1612632","17.9622","-66.6007"
"1609533","17.9661","-66.6371"
"1610289","17.9589","-66.6496"
"1609809","17.9597","-66.6741"
"1609815","17.9700","-66.7327"
"1609827","17.9747","-66.7488"
"1613180","17.9827","-66.7552"
"1611873","17.9752","-66.7916"
"1610069","17.9675","-66.8057"
"1609537","17.9675","-66.7591"
"1611811","17.9808","-66.7621"
"1609539","17.9572","-66.7871"
"1609552","17.9641","-66.7802"
"1992712","17.9619","-66.9218"
"1611835","17.9511","-66.9043"
"1611777","17.9319","-66.9196"
"1611765","17.9452","-66.8630"
"1610159","17.9369","-66.8988"
"1610286","17.9401","-66.9247"
"1610017","17.9991","-67.1110"
"1611821","17.9322","-66.9560"
"1609549","17.9500","-66.9899"
"1609536","17.9455","-67.0105"
"1867707","17.9750","-67.0466"
"1609543","17.9202","-67.1102"
"1611865","17.9461","-67.1096"
"1609669","17.9377","-67.1896"
"1611756","17.9525","-67.2143"
"1609589","17.9725","-67.2235"
"1609590","18.0225","-67.2074"
"1611834","17.9925","-67.2130"
"1609721","18.0308","-67.2088"
"1613007","18.0125","-67.2077"
"1609591","18.0052","-67.2071"
"1609592","18.0122","-67.1930"
"1613001","18.0813","-67.2163"
"1609594","18.0050","-67.2463"
"2575423","18.0333","-67.2833"
"1611786","18.0733","-67.1955"
"1611823","18.0661","-67.1966"
"1613179","18.0566","-67.2018"
"1609928","18.0736","-67.1235"
"1611746","18.0697","-67.1910"
"1611359","18.0827","-67.2371"
"1611841","18.0908","-67.1980"
"1613035","18.0869","-67.2149"
"1611812","18.1652","-67.1846"
"1611760","18.2269","-67.1732"
"1613349","18.1872","-67.1827"
"1613347","18.2041","-67.1860"
"1613344","18.2144","-67.1930"
"2575454","18.2333","-67.2000"
"1613343","18.2275","-67.1971"
"1609530","18.2244","-67.1771"
"1611780","18.2999","-67.2352"
"1777351","18.3022","-67.2177"
"1802702","18.4028","-75.0133"
"1393061","18.3964","-75.0192"
"1612860","18.3313","-65.1663"
"1614332","18.3544","-64.9446"
"1613857","18.3572","-64.9746"
"1614323","18.3408","-65.0782"
"1614025","18.3830","-64.9707"
"1614194","18.3947","-64.9710"
"1613748","18.3894","-64.9710"
"1614276","18.4019","-64.9749"
"1614022","18.3702","-64.9546"
"1614192","18.3886","-64.9490"
"1614115","18.3708","-64.9357"
"1614218","18.3833","-64.9404"
"1614385","18.3769","-64.9526"
"1613994","18.3980","-64.9079"
"2575375","18.3892","-64.9017"
"1613995","18.3844","-64.9004"
"1614088","18.4091","-64.9079"
"1614206","18.4141","-64.9079"
"1613826","18.3494","-64.8626"
"1614411","18.3475","-64.8638"
"1614393","18.3469","-64.8582"
"1613765","18.3397","-64.8501"
"1614328","18.3372","-64.8446"
"1614257","18.3280","-64.8399"
"1614172","18.3247","-64.8446"
"1614404","18.3252","-64.8501"
"1613767","18.3250","-64.8318"
"1614219","18.3313","-64.8163"
"1614379","18.3591","-64.8610"
"1613758","18.3627","-64.8532"
"1614164","18.3627","-64.8690"
"1993900","18.3605","-64.8760"
"1613986","18.3575","-64.8474"
"1613973","18.3591","-64.8326"
"1614147","18.3597","-64.8201"
"1614106","18.3625","-64.8038"
"1613832","18.3677","-64.8026"
"1613799","18.3697","-64.7943"
"1614397","18.3430","-64.8171"
"1614432","18.3563","-64.7996"
"1613888","18.3536","-64.7932"
"1614145","18.3577","-64.8424"
"1613877","18.2950","-64.8124"
"1613875","18.2958","-64.8157"
"1613876","18.2969","-64.8196"
"1614417","18.3063","-64.8210"
"1614381","18.3033","-64.8354"
"1613850","18.3038","-64.8474"
"1613772","18.3041","-64.8454"
"1613860","18.3163","-64.8346"
"1613861","18.3150","-64.8343"
"1613853","18.3161","-64.8421"
"1614414","18.3163","-64.8357"
"1613865","18.3119","-64.8454"
"1614030","18.3105","-64.8588"
"1614098","18.3030","-64.8782"
"1613711","18.3186","-64.8676"
"1614254","18.3075","-64.8618"
"1613800","18.3069","-64.8651"
"1614275","18.3141","-64.8643"
"1613731","18.3116","-64.8957"
"1614197","18.2997","-64.8904"
"1613787","18.2772","-64.8904"
"1613754","18.2775","-64.8938"
"1613808","18.3419","-64.9307"
"1614096","18.3350","-64.9229"
"1614171","18.3208","-64.9226"
"1614000","18.3294","-64.9354"
"1613852","18.3225","-64.9329"
"1613851","18.3258","-64.9326"
"1613950","18.3447","-64.9424"
"1613713","18.3447","-64.9332"
"1613966","18.3441","-64.9290"
"1613727","18.3405","-64.9238"
"1613944","18.3383","-64.9254"
"1614413","18.3208","-64.9513"
"1613926","18.3066","-64.9574"
"1613925","18.3116","-64.9599"
"1614456","18.3197","-64.9538"
"1614255","18.3297","-64.9715"
"1613899","18.3261","-64.9390"
"1614452","18.3344","-64.9399"
"1614419","18.3263","-64.9546"
"1614285","18.3280","-64.9485"
"1614056","18.3266","-64.9607"
"1614162","18.3247","-64.9624"
"1614084","18.3313","-64.9676"
"1613983","18.3102","-64.9079"
"1613700","18.3136","-64.9146"
"1614459","18.3175","-64.9224"
"1613844","18.3222","-64.9279"
"1614282","18.3283","-64.9260"
"1614226","18.3091","-64.9707"
"1613749","18.3433","-64.9801"
"1614463","18.3294","-64.9465"
"1614287","18.3055","-65.0007"
"1614394","18.3091","-65.0007"
"1613929","18.3166","-64.9896"
"1614347","18.3302","-64.9974"
"1614248","18.3391","-64.9779"
"1613721","18.3458","-64.9857"
"1614210","18.3494","-64.9924"
"1613741","18.3341","-64.7287"
"1614157","18.3263","-64.7993"
"1614360","18.3305","-64.8071"
"1614142","18.3288","-64.8065"
"1614335","18.3288","-64.8049"
"1613858","18.3319","-64.7976"
"1613782","18.3433","-64.7885"
"1614008","18.3536","-64.7932"
"1614247","18.3552","-64.7893"
"1614250","18.3561","-64.7968"
"1614005","18.3533","-64.7849"
"1614004","18.3480","-64.7829"
"1614209","18.3541","-64.7774"
"1614387","18.3552","-64.7690"
"1614386","18.3525","-64.7699"
"1613815","18.3563","-64.7568"
"1613687","18.3580","-64.7504"
"1613686","18.3536","-64.7504"
"1614116","18.3586","-64.7474"
"1614118","18.3605","-64.7457"
"1613939","18.3647","-64.7496"
"1613955","18.3705","-64.7535"
"1614380","18.3758","-64.7518"
"1614071","18.3675","-64.7285"
"1993860","18.3488","-64.6765"
"1614231","18.3338","-64.6621"
"1614256","18.3302","-64.6710"
"1613927","18.3266","-64.6501"
"1613928","18.2980","-64.6496"
"1613840","18.3302","-64.6910"
"1614068","18.3163","-64.6879"
"1614062","18.3305","-64.7004"
"1614289","18.3213","-64.6971"
"1614245","18.2986","-64.7029"
"1613892","18.3055","-64.6887"
"1614277","18.3383","-64.6829"
"1614024","18.3433","-64.6965"
"1613842","18.3438","-64.7121"
"2575369","18.3161","-64.7272"
"1614260","18.3188","-64.7496"
"1613957","18.3222","-64.7496"
"1613976","18.3208","-64.7896"
"1613894","17.7631","-64.8119"
"1613992","17.7708","-64.8726"
"1613699","17.7839","-64.7793"
"1614312","17.7683","-64.7599"
"1613812","17.7530","-64.7032"
"1613956","17.7486","-64.7010"
"1613811","17.7466","-64.7032"
"1614238","17.7497","-64.7026"
"1614325","17.7664","-64.6899"
"1614102","17.7580","-64.7151"
"1614278","17.7558","-64.6979"
"1614244","17.7619","-64.6726"
"1614243","17.7611","-64.6746"
"1613982","17.7669","-64.6657"
"1614241","17.7658","-64.6554"
"1613809","17.7616","-64.6601"
"1613753","17.7869","-64.6193"
"1613755","17.7758","-64.6268"
"1613818","17.7608","-64.6438"
"1614374","17.7561","-64.6049"
"1613849","17.7616","-64.5835"
"1613900","17.7553","-64.5657"
"1613974","17.7333","-64.6107"
"1613980","17.7183","-64.6538"
"1614146","17.7141","-64.6646"
"1614403","17.6983","-64.7174"
"1613785","17.7025","-64.7321"
"1614097","17.6803","-64.8385"
"1614100","17.6830","-64.8415"
"2575374","17.6833","-64.9000"
"1614318","17.6791","-64.9029"
"1613945","17.7125","-64.8815"
"1614351","17.7391","-64.8921"
"976208","44.4967","-75.7789"
"975989","44.4744","-75.7767"
"975825","44.4626","-75.7944"
"976508","44.4523","-75.8122"
"976130","44.4506","-75.7719"
"976133","44.4628","-75.7919"
"975830","44.4487","-75.7905"
"976751","44.4237","-75.7941"
"976479","44.3970","-75.8500"
"973736","44.3964","-75.8575"
"951349","44.3685","-75.8547"
"966763","44.3723","-75.8961"
"949786","44.3687","-75.8869"
"948198","44.3609","-75.9072"
"956350","44.3514","-75.9211"
"973780","44.3459","-75.9111"
"946521","44.3323","-75.9286"
"973787","44.3392","-75.9208"
"966879","44.3058","-75.9641"
"944903","44.3100","-75.9755"
"967448","44.3023","-75.9827"
"973752","44.2800","-76.0186"
"967447","44.2870","-76.0277"
"958150","44.2789","-76.0031"
"955667","44.2587","-76.0605"
"958751","44.2587","-76.0641"
"973316","44.2575","-76.0726"
"968852","44.2456","-76.0777"
"945479","44.2500","-76.0955"
"966003","44.2572","-76.0389"
"951832","44.2750","-76.1163"
"943102","44.2384","-76.1080"
"970427","43.5405","-77.4637"
"967503","44.1014","-76.3705"
"971425","44.0887","-76.3602"
"950777","44.0989","-76.3606"
"971409","44.0861","-76.3527"
"947983","44.0723","-76.3608"
"957982","44.0720","-76.3350"
"942810","44.0681","-76.3358"
"951805","44.0426","-76.3641"
"950573","44.0373","-76.3285"
"977545","44.0667","-76.4552"
"1851784","44.0501","-76.4913"
"960831","44.0195","-76.2174"
"946456","44.0372","-76.2071"
"967454","44.0709","-76.2066"
"953619","44.0598","-76.1483"
"964524","44.0609","-76.1369"
"954134","44.0531","-76.1616"
"946457","44.0642","-76.1488"
"951890","44.0263","-76.1385"
"960840","44.0384","-76.1505"
"951891","44.0384","-76.1213"
"946520","44.0192","-76.1777"
"944181","43.9701","-76.1081"
"949778","43.9598","-76.1685"
"953227","43.9426","-76.1446"
"944180","43.9942","-76.0649"
"958306","43.9503","-76.1241"
"974218","43.8955","-76.1766"
"945708","43.9078","-76.1277"
"943142","43.9242","-76.1680"
"951930","43.9120","-76.1763"
"965320","43.9064","-76.2069"
"955334","43.9128","-76.1916"
"952588","43.8648","-76.2019"
"952587","43.8556","-76.2066"
"971157","43.8634","-76.2363"
"966587","43.8509","-76.2716"
"966573","43.8937","-76.3310"
"945454","43.8770","-76.3683"
"948861","43.9073","-76.3185"
"955538","43.8859","-76.3952"
"951115","43.9081","-76.3902"
"958880","43.9189","-76.4038"
"950856","43.8967","-76.4644"
"957048","43.5190","-76.2991"
"958886","43.6561","-76.1821"
"964440","43.6359","-76.1841"
"964321","43.5756","-76.2038"
"964819","43.5742","-76.2027"
"970306","43.5242","-76.2585"
"967181","43.5128","-76.2510"
"959532","43.4651","-76.5138"
"2715231","43.4625","-76.5206"
"970828","43.4120","-76.6308"
"973664","43.4426","-76.5866"
"973925","43.3431","-76.6997"
"967326","43.3409","-76.6951"
"955697","43.3303","-76.7094"
"951539","43.3387","-76.7113"
"944257","43.3382","-76.7282"
"960959","43.2976","-76.8318"
"948973","43.2825","-76.8966"
"970390","43.2812","-76.8964"
"965620","43.2527","-76.9574"
"964390","43.2662","-76.9716"
"958487","43.2615","-76.9594"
"948922","43.2578","-76.9494"
"946400","43.2717","-76.9658"
"949805","43.2901","-77.1436"
"970575","43.2834","-77.1850"
"965542","43.2817","-77.3128"
"958600","43.2684","-77.4325"
"953778","43.2068","-77.5284"
"979957","43.2584","-77.6031"
"970162","43.2584","-77.6022"
"974189","43.3214","-77.7225"
"974188","43.3122","-77.7157"
"973689","43.3414","-77.7611"
"944395","43.3412","-77.7600"
"971968","43.3501","-77.8022"
"948370","43.3687","-77.9764"
"959145","43.3717","-78.1922"
"967384","43.3745","-78.4853"
"949436","43.3392","-78.7186"
"949021","43.3184","-78.8359"
"967992","43.3156","-78.8387"
"973893","43.2870","-79.0578"
"973702","43.3051","-79.0895"
"942427","43.0853","-79.0689"
"953237","43.0773","-79.0748"
"1075813","41.9733","-81.3031"
"966629","42.9537","-78.9236"
"951482","43.0331","-78.9625"
"970718","43.0134","-78.9078"
"966170","42.9242","-78.9034"
"944023","42.9023","-78.9039"
"967656","43.0295","-78.8856"
"960024","42.9070","-78.9056"
"953738","42.9295","-78.9075"
"965754","42.9984","-78.9373"
"967653","43.0237","-78.8817"
"946085","43.0734","-78.9581"
"955656","43.0728","-78.9773"
"946082","43.0751","-78.9628"
"945070","43.0620","-78.9887"
"945112","42.8784","-78.8864"
"973334","42.8634","-78.8698"
"944187","42.9162","-78.9020"
"954864","42.8259","-78.8592"
"968138","42.8339","-78.8528"
"966582","42.8312","-78.8661"
"966666","42.6909","-79.0475"
"965240","42.5462","-79.1692"
"943952","42.6653","-79.0631"
"969977","42.5706","-79.1373"
"948804","42.4906","-79.3381"
"960821","42.4937","-79.3542"
"968390","42.4528","-79.4167"
"1184394","42.1631","-80.1012"
"2724142","42.1725","-80.0797"
"1184395","42.1242","-80.1212"
"1181359","42.1581","-80.0887"
"1039311","41.9751","-80.5534"
"1065899","41.9101","-80.7987"
"1083984","41.7500","-81.2740"
"1066727","41.7603","-81.2807"
"1052869","41.7267","-81.3498"
"1070711","41.6775","-81.4376"
"1066705","41.5870","-81.5654"
"1072326","41.5195","-81.6887"
"1072205","41.5037","-81.7124"
"1072324","41.4923","-81.7149"
"1067157","41.5134","-82.0176"
"1066928","41.4912","-81.8393"
"1066586","41.4728","-82.1840"
"1037753","41.4367","-82.2521"
"1049274","41.4220","-82.3646"
"1066252","41.4270","-82.3641"
"1076100","41.3981","-82.5491"
"1038908","41.7062","-83.3435"
"1066186","41.4789","-82.8413"
"1043713","41.4562","-83.0021"
"1066185","41.4478","-83.0027"
"1065758","41.4737","-82.8274"
"1072223","41.4951","-82.7369"
"1071198","41.5031","-82.6963"
"1066284","41.5362","-82.7116"
"1060928","41.5853","-82.8369"
"1079589","41.5878","-82.8332"
"1043677","41.5912","-82.8330"
"1058177","41.5687","-82.7946"
"1039996","41.5392","-82.8046"
"1047763","41.5598","-82.8249"
"1042705","41.6164","-83.1277"
"1057935","41.5164","-82.9371"
"1047099","41.5873","-83.0633"
"1048931","41.6142","-83.1121"
"1047222","41.6153","-83.1285"
"1057836","41.7214","-83.4047"
"1084017","41.6995","-83.4599"
"634180","41.7417","-83.4610"
"1056514","41.7403","-83.4737"
"1066545","41.7428","-83.4666"
"633553","41.7406","-83.4258"
"1614929","41.8259","-83.4130"
"1044214","41.6973","-83.4535"
"629907","41.8723","-83.3788"
"1623199","41.8703","-83.3780"
"635963","41.8925","-83.3360"
"638799","41.9084","-83.3774"
"638916","41.9317","-83.2649"
"621927","41.9237","-83.3058"
"637228","41.9239","-83.3269"
"638902","41.9431","-83.3030"
"639148","41.9759","-83.2452"
"1046488","41.5731","-82.7677"
"1066057","41.6042","-82.7074"
"1049923","41.6242","-82.6732"
"1065949","41.6023","-82.7349"
"1037403","41.5967","-82.7535"
"1046497","41.5953","-82.7880"
"1046064","41.5989","-82.8124"
"1043678","41.6067","-82.8327"
"1046649","41.6128","-82.8155"
"1066223","41.6278","-82.8221"
"1066214","41.6500","-82.8207"
"1066137","41.6589","-82.8249"
"1066026","41.6459","-82.8666"
"1066271","41.6417","-82.6499"
"1037601","41.6792","-82.7832"
"1066283","41.6792","-82.8110"
"1066227","41.6917","-82.8271"
"1066165","41.6792","-82.8499"
"1066115","41.7167","-82.8166"
"1067049","41.7392","-83.1049"
"1048429","41.7334","-83.1174"
"624587","42.0412","-83.1496"
"625240","41.9817","-83.1321"
"1616159","41.9762","-83.1508"
"628876","42.0298","-83.1874"
"630839","42.0923","-83.1294"
"639018","42.0906","-83.1441"
"632153","42.0917","-83.1527"
"638909","42.1259","-83.1321"
"622961","42.0798","-83.1733"
"1623127","42.0906","-83.1416"
"625945","42.2095","-83.1324"
"631369","42.1950","-83.1377"
"627226","42.2242","-83.1346"
"635182","42.2012","-83.1424"
"1614804","42.1492","-83.1535"
"625341","42.2350","-83.1471"
"1615063","42.1773","-83.1594"
"635966","42.2881","-83.1027"
"1616967","42.2842","-83.1127"
"1623205","42.3117","-83.0741"
"626154","42.3334","-82.9666"
"1623191","42.3473","-82.9871"
"627466","42.3759","-82.9374"
"627461","42.3861","-82.9119"
"627463","42.4092","-82.8919"
"632313","42.4606","-82.8755"
"626688","42.4536","-82.8682"
"635184","42.5653","-82.7841"
"621475","42.5675","-82.7832"
"632171","42.5759","-82.8010"
"1624350","42.6500","-82.7166"
"623480","42.5948","-82.7755"
"637138","42.6534","-82.7849"
"1624972","42.6748","-82.6499"
"1930548","42.5611","-82.5824"
"1624491","42.6103","-82.6271"
"1624451","42.6073","-82.6741"
"1624381","42.7070","-82.4971"
"1624827","42.8203","-82.4855"
"1624230","43.0061","-82.4227"
"1624402","42.9992","-82.4238"
"1624395","42.9720","-82.4182"
"1624619","44.7532","-83.1343"
"1624396","43.0206","-82.4419"
"1624429","43.1636","-82.5063"
"1623102","43.9014","-82.6833"
"1618063","44.0345","-82.8255"
"622308","44.0700","-82.9161"
"619893","44.0645","-82.9516"
"621430","44.0483","-82.9941"
"626149","44.0453","-83.0269"
"636499","43.7500","-83.6666"
"620326","44.3303","-83.3411"
